return_id,election_id,name_on_return,party,member_id,unopposed,votes,winner
144707,44729,Stewart Willie,Liberal Democrat,,,7356,0
144708,44729,Stephen Wallis,United Kingdom Independence,,,1464,0
144661,44722,Andrew Selous,Conservative,12720,,18477,1
144662,44722,Andrew Date,Labour,,,17701,0
144663,44722,Martin Pantling,Liberal Democrat,,,6473,0
144664,44722,Tom Wise,United Kingdom Independence,,,1203,0
144638,44717,Dominic Grieve,Conservative,12467,,20233,1
144639,44717,Stephen Lathrope,Labour,,,9168,0
144640,44717,Stephen Lloyd,Liberal Democrat,,,9117,0
144641,44717,Andrew Moffatt,United Kingdom Independence,,,1626,0
144634,44716,Martin Linton,Labour,12466,,18498,1
144635,44716,Lucy Shersby,Conservative,,,13445,0
144636,44716,Siobhan Vitelli,Liberal Democrat,,,4450,0
144637,44716,Thomas Barber,Independent,,,411,0
144624,44714,Don Foster,Liberal Democrat,12317,,23372,1
144625,44714,Ashley Fox,Conservative,,,13478,0
144626,44714,Marilyn Hawkings,Labour,,,7269,0
144627,44714,Mike Boulton,Green,,,1469,0
144628,44714,Andrew Tettenborn,United Kingdom Independence,,,708,0
144820,44752,Dennis Skinner,Labour,11392,,26249,1
144821,44752,Simon Massey,Conservative,,,7472,0
144822,44752,Marie Bradley,Liberal Democrat,,,4550,0
144629,44715,Mike Wood,Labour,12465,,19224,1
144630,44715,Elizabeth Peacock,Conservative,,,14160,0
144631,44715,Kath Pinnock,Liberal Democrat,,,3989,0
144632,44715,Clive Lord,Green,,,595,0
144633,44715,Allen Burton,United Kingdom Independence,,,574,0
144648,44719,Patrick Hall,Labour,12468,,19454,1
144649,44719,Nicky Attenborough,Conservative,,,13297,0
144650,44719,Michael Headley,Liberal Democrat,,,6425,0
144651,44719,Richard Rawlins,Independent,,,973,0
144652,44719,Jennifer L Bianco,United Kingdom Independence,,,430,0
144657,44721,Alistair Burt,Conservative,12024,,22586,1
144658,44721,Philip Ross,Labour,,,14009,0
144659,44721,Dan Rogerson,Liberal Democrat,,,7409,0
144660,44721,Ros Hill,United Kingdom Independence,,,1242,0
144642,44718,Jacqui Lait,Conservative,12373,,20618,1
144643,44718,Richard Watts,Labour,,,15659,0
144644,44718,Alex Feakes,Liberal Democrat,,,7308,0
144645,44718,Karen Moran,Green,,,961,0
144646,44718,Christopher Pratt,United Kingdom Independence,,,782,0
144647,44718,Rif Winfield,Liberal,,,234,0
144653,44720,Jonathan Sayeed,Conservative,12019,,22109,1
144654,44720,James Valentine,Labour,,,14043,0
144655,44720,Graham Mabbutt,Liberal Democrat,,,9205,0
144656,44720,Christopher Laurence,United Kingdom Independence,,,1281,0
144699,44728,Oona King,Labour,12469,,19380,1
144700,44728,Shahagir Faruk,Conservative,,,9323,0
144701,44728,Janet Ludlow,Liberal Democrat,,,5946,0
144702,44728,Anna Bragga,Green,,,1666,0
144703,44728,Michael Davidson,British National,,,1267,0
144704,44728,Dennis Delderfield,New Britain,,,888,0
145854,44955,Parmjit Dhanda,Labour,12756,,22067,1
145855,44955,Paul James,Conservative,,,18187,0
145856,44955,Tim Bullamore,Liberal Democrat,,,6875,0
145857,44955,Terry Lines,United Kingdom Independence,,,822,0
145858,44955,Stewart Smyth,Socialist Alliance,,,272,0
144680,44725,Martin Smyth,Ulster Unionist,12009,,17008,1
144681,44725,Alasdair McDonnell,Social Democratic and Labour,,,11609,0
144682,44725,Monica McWilliams,Women's Coalition (NI),,,2968,0
144683,44725,Alex Maskey,Sinn Féin,,,2894,0
144684,44725,Geraldine Rice,Alliance,,,2042,0
144685,44725,Dawn Purvis,Progressive Unionist,,,1112,0
144686,44725,Paddy Lynn,Workers',,,204,0
144687,44725,Rainbow George Weiss,Independent Vote For Yourself,,,115,0
144665,44723,Peter Robinson,Democratic Unionist,11887,,15667,1
144666,44723,Tim Lemon,Ulster Unionist,,,8550,0
144667,44723,David Alderdice,Alliance,,,5832,0
144668,44723,David Ervine,Progressive Unionist,,,3669,0
144669,44723,Joe O'Donnell,Sinn Féin,,,1237,0
144670,44723,Ciara Farren,Social Democratic and Labour,,,880,0
144671,44723,Terry Dick,Conservative,,,800,0
144672,44723,Joseph Bell,Workers',,,123,0
144673,44723,Rainbow George Weiss,Independent Vote For Yourself,,,71,0
144674,44724,Nigel Dodds,Democratic Unionist,12721,,16718,1
144675,44724,Gerry Kelly,Sinn Féin,,,10331,0
144676,44724,Alban Maginness,Social Democratic and Labour,,,8592,0
144677,44724,Cecil Walker,Ulster Unionist,,,4904,0
144678,44724,Marcella Delaney,Workers',,,253,0
144679,44724,Rainbow George Weiss,Independent Vote For Yourself,,,134,0
144695,44727,Alan Beith,Liberal Democrat,11662,,18651,1
144696,44727,Glen Sanderson,Conservative,,,10193,0
144697,44727,Martin Walker,Labour,,,6435,0
144698,44727,John Pearson,United Kingdom Independence,,,1029,0
145890,44963,David Cairns,Labour,12757,,14929,1
145891,44963,Chic Brodie,Liberal Democrat,,,5039,0
145892,44963,Andrew Murie,Scottish National,,,4248,0
145893,44963,Alistair Haw,Conservative,,,3000,0
145894,44963,Davey Landels,Scottish Socialist,,,1203,0
144688,44726,Gerry Adams,Sinn Féin,12010,,27096,1
144689,44726,Alex Attwood,Social Democratic and Labour,,,7754,0
144690,44726,Eric Smyth,Democratic Unionist,,,2641,0
144691,44726,Chris McGimpsey,Ulster Unionist,,,2541,0
144692,44726,John Lowry,Workers',,,736,0
144693,44726,David Kerr,Third Way,,,116,0
144694,44726,Rainbow George Weiss,Independent Vote For Yourself,,,98,0
146111,45008,Ivor Caplin,Labour,12569,,19253,1
146112,45008,Jenny Langston,Conservative,,,16082,0
146113,45008,Harold d'Souza,Liberal Democrat,,,3823,0
146114,45008,Anthea Ballam,Green,,,1369,0
146115,45008,Andy Richards,Socialist Alliance,,,531,0
146116,45008,Richard Franklin,United Kingdom Independence,,,358,0
146117,45008,Nigel Donovan,Liberal,,,316,0
146118,45008,Simon Dobbshead,Free,,,196,0
146119,45008,Thomas Major,Independent,,,60,0
144815,44751,Nick Gibb,Conservative,12475,,17602,1
144816,44751,George O'Neill,Labour,,,11959,0
144817,44751,Pamela Peskett,Liberal Democrat,,,6846,0
144818,44751,George Stride,United Kingdom Independence,,,1779,0
144819,44751,Lilias Rider Haggar Cheyne,Green,,,782,0
144772,44741,Lynne Jones,Labour,12320,,21015,1
144773,44741,Ken Hardeman,Conservative,,,10676,0
144774,44741,David Osborne,Liberal Democrat,,,6532,0
144775,44741,Barney Smith,Green,,,1309,0
144776,44741,Beryl Williams,United Kingdom Independence,,,568,0
144709,44730,Greg Barker,Conservative,12722,,21555,1
144710,44730,Stephen Hardy,Liberal Democrat,,,11052,0
144711,44730,Anne Moore-Williams,Labour,,,8702,0
144712,44730,Nigel Farage,United Kingdom Independence,,,3474,0
144725,44734,Gisela Stuart,Labour,12471,,18517,1
144726,44734,Nigel Hastilow,Conservative,,,13819,0
144727,44734,Nicola Davies,Liberal Democrat,,,4528,0
144728,44734,John Gretton,Pro-Euro Conservative,,,454,0
144729,44734,Sam Brackenbury,Socialist Labour,,,431,0
144764,44740,Khalid Mahmood,Labour,12725,,17415,1
144765,44740,David Binns,Conservative,,,8662,0
144766,44740,Jon Hunt,Liberal Democrat,,,8566,0
144767,44740,Avtar Singh Jouhl,Socialist Labour,,,1544,0
144768,44740,Caroline Johnson,Socialist Alliance,,,465,0
144769,44740,Natalya Nattrass,United Kingdom Independence,,,352,0
144770,44740,Michael Roche,Marxist,,,221,0
144771,44740,Robert Davidson,Muslim,,,192,0
144713,44731,Nigel Beard,Labour,12470,,17593,1
144714,44731,David Evennett,Conservative,,,16121,0
144715,44731,Nickolas O'Hare,Liberal Democrat,,,4476,0
144716,44731,Colin Smith,British National,,,1408,0
144717,44731,John Dunford,United Kingdom Independence,,,780,0
144722,44733,Frank Field,Labour,11890,,20418,1
144723,44733,Brian Stewart,Conservative,,,4827,0
144724,44733,Roy Wood,Liberal Democrat,,,3722,0
144718,44732,John Baron,Conservative,12723,,21608,1
144719,44732,Amanda Campbell,Labour,,,16595,0
144720,44732,Frank Bellard,Liberal Democrat,,,6323,0
144721,44732,Nick Yeomans,United Kingdom Independence,,,1072,0
144741,44737,Terry Davis,Labour,11663,,16901,1
144742,44737,Debbie Lewis,Conservative,,,5283,0
144743,44737,Alistair Dow,Liberal Democrat,,,2147,0
144744,44737,Lee Windridge,British National,,,889,0
144745,44737,Parwez Hussain,People's Justice,,,561,0
144746,44737,Dennis Cridge,Socialist Labour,,,284,0
144747,44737,Harvey Vivian,United Kingdom Independence,,,275,0
144748,44737,Ayub Khan,Muslim,,,125,0
144737,44736,Stephen McCabe,Labour,12472,,18049,1
144738,44736,Chris White,Conservative,,,11401,0
144739,44736,Punjab Singh,Liberal Democrat,,,2926,0
144740,44736,Peter Johnson,United Kingdom Independence,,,708,0
144730,44735,Sion Llewelyn Simon,Labour,12724,,17375,1
144731,44735,Oliver Lodge,Conservative,,,7413,0
144732,44735,Sandra Johnson,Liberal Democrat,,,3602,0
144733,44735,Michael Shore,National Front,,,681,0
144734,44735,Steve Goddard,Socialist Alliance,,,669,0
144735,44735,Mark Nattrass,United Kingdom Independence,,,521,0
144736,44735,Judith Sambrook-Marshall,Socialist Labour,,,343,0
144757,44739,Richard Burden,Labour,12319,,16528,1
144758,44739,Nils Purser,Conservative,,,8730,0
144759,44739,Trevor Sword,Liberal Democrat,,,3322,0
144760,44739,Stephen Rogers,United Kingdom Independence,,,550,0
144761,44739,Clive Walder,Socialist Alliance,,,193,0
144762,44739,Zane Carpenter,Socialist Labour,,,151,0
144763,44739,Andrew Chaffer,Communist of Britain,,,60,0
144749,44738,Clare Short,Labour,12012,,21694,1
144750,44738,Benjamin Prentice,Conservative,,,3551,0
144751,44738,Mahmood Chaudhry,Liberal Democrat,,,2586,0
144752,44738,Allah Ditta,People's Justice,,,2112,0
144753,44738,Surinder Virdee,Socialist Labour,,,443,0
144754,44738,Mahmood Hussain,Muslim,,,432,0
144755,44738,James Caffery,ProLife Alliance,,,392,0
144756,44738,Anneliese Nattrass,United Kingdom Independence,,,283,0
144812,44750,Ronnie Campbell,Labour,12175,,20627,1
144813,44750,Jeff Reid,Liberal Democrat,,,8439,0
144814,44750,Wayne Daley,Conservative,,,5484,0
144777,44742,Estelle Morris,Labour,12322,,14085,1
144778,44742,John Hemming,Liberal Democrat,,,11507,0
144779,44742,Barrie Roberts,Conservative,,,3941,0
144780,44742,Alan Ware,United Kingdom Independence,,,329,0
144781,44742,Colin Wren,Socialist Labour,,,151,0
144782,44743,Derek Foster,Labour,11895,,22680,1
144783,44743,Fiona McNish,Conservative,,,8754,0
144784,44743,Chris Foote-Wood,Liberal Democrat,,,6073,0
144785,44743,Carl Bennett,Green,,,1052,0
144809,44749,John McWilliam,Labour,11897,,20340,1
144810,44749,Peter Maughan,Liberal Democrat,,,12531,0
144811,44749,Mark Watson,Conservative,,,4215,0
144790,44745,Jack Straw,Labour,11896,,21808,1
144791,44745,John Cotton,Conservative,,,12559,0
144792,44745,Imtiaz Patel,Liberal Democrat,,,3264,0
144793,44745,Dorothy Baxter,United Kingdom Independence,,,1185,0
144794,44745,Paul Morris,Independent,,,577,0
144795,44745,Terence Cullen,Socialist Labour,,,559,0
144796,44745,Frederick Nichol,Independent Socialist,,,532,0
144786,44744,Andrew Robathan,Conservative,12323,,22104,1
144787,44744,David Morgan,Labour,,,15895,0
144788,44744,Geoff Welsh,Liberal Democrat,,,8286,0
144789,44744,Edward Scott,British National,,,1357,0
144805,44748,Llewellyn Smith,Labour,12326,,22855,1
144806,44748,Adam Rykala,Plaid Cymru,,,3542,0
144807,44748,Edward Townsend,Liberal Democrat,,,2945,0
144808,44748,Huw Williams,Conservative,,,2383,0
144797,44746,Joan Humble,Labour,12473,,21610,1
144798,44746,Alan Vincent,Conservative,,,15889,0
144799,44746,Steven Bate,Liberal Democrat,,,4132,0
144800,44746,Colin Porter,United Kingdom Independence,,,950,0
144801,44747,Gordon Marsden,Labour,12474,,21060,1
144802,44747,David Morris,Conservative,,,12798,0
144803,44747,Doreen Holt,Liberal Democrat,,,4115,0
144804,44747,Val Cowell,United Kingdom Independence,,,819,0
144836,44756,Joe E Benton,Labour,12296,,21400,1
144837,44756,Jim Murray,Liberal Democrat,,,2357,0
144838,44756,Judith Symes,Conservative,,,2194,0
144839,44756,Dave Flynn,Socialist Labour,,,971,0
144840,44756,Peter Glover,Socialist Alliance,,,672,0
145154,44816,Patsy Calton,Liberal Democrat,12735,,18477,1
145155,44816,Stephen Day,Conservative,,,18444,0
145156,44816,Howard Dawber,Labour,,,6086,0
145157,44816,Vincent Cavanagh,United Kingdom Independence,,,599,0
144900,44768,Barry Gardiner,Labour,12481,,20149,1
144901,44768,Philip Allott,Conservative,,,9944,0
144902,44768,Paul Lorber,Liberal Democrat,,,3846,0
144862,44762,Terry Rooney,Labour,12297,,17419,1
144863,44762,Zahid Iqbal,Conservative,,,8450,0
144864,44762,David Ward,Liberal Democrat,,,6924,0
144865,44762,John Brayshaw,British National,,,1613,0
144866,44762,Steven Schofield,Green,,,611,0
145843,44953,David Marshall,Labour,11933,,13235,1
145844,44953,Jim Byrne,Scottish National,,,3417,0
145845,44953,Rosie Kane,Scottish Socialist,,,1396,0
145846,44953,Lewis Hutton,Liberal Democrat,,,1105,0
145847,44953,Campbell Murdoch,Conservative,,,1082,0
145848,44953,Murdo Ritchie,Socialist Labour,,,230,0
144832,44755,Ruth Kelly,Labour,12478,,19381,1
144833,44755,James Stevens,Conservative,,,13863,0
144834,44755,Barbara Ronson,Liberal Democrat,,,7573,0
144835,44755,David Toomer,Socialist Alliance,,,397,0
144828,44754,Brian Iddon,Labour,12477,,21129,1
144829,44754,Haroon Rashid,Conservative,,,8258,0
144830,44754,Frank Harasiwka,Liberal Democrat,,,3941,0
144831,44754,William John Kelly,Socialist Labour,,,826,0
144965,44779,Dawn Primarolo,Labour,12183,,23299,1
144966,44779,Richard Eddy,Conservative,,,9118,0
144967,44779,James Main,Liberal Democrat,,,6078,0
144968,44779,Glenn Vowles,Green,,,1233,0
144969,44779,Chris Prasad,United Kingdom Independence,,,496,0
144970,44779,Brian Drummond,Socialist Alliance,,,496,0
144971,44779,Giles Shorter,Socialist Labour,,,250,0
144857,44761,Andrew Mackay,Conservative,11852,,22962,1
144858,44761,Janet Keene,Labour,,,16249,0
144859,44761,Ray Earwicker,Liberal Democrat,,,8424,0
144860,44761,Lawrence Boxall,United Kingdom Independence,,,1266,0
144861,44761,Dominica Roberts,ProLife Alliance,,,324,0
144849,44759,David Atkinson,Conservative,11853,,15501,1
144850,44759,Andrew Garratt,Liberal Democrat,,,12067,0
144851,44759,Paul Nicholson,Labour,,,7107,0
144852,44759,George Chamberlaine,United Kingdom Independence,,,1124,0
144846,44758,David Tredinnick,Conservative,12177,,20030,1
144847,44758,Andrew Furlong,Labour,,,17750,0
144848,44758,Jon Ellis,Liberal Democrat,,,7326,0
144841,44757,Mark Simmonds,Conservative,12726,,17298,1
144842,44757,Elaine Bird,Labour,,,16783,0
144843,44757,Duncan Moffatt,Liberal Democrat,,,4994,0
144844,44757,Cyril Wakefield,United Kingdom Independence,,,717,0
144845,44757,Martin Harrison,Green,,,521,0
144853,44760,John Butterfill,Conservative,12016,,14417,1
144854,44760,David Stokes,Labour,,,9699,0
144855,44760,Fiona Hornby,Liberal Democrat,,,8468,0
144856,44760,Cynthia Blake,United Kingdom Independence,,,1064,0
145895,44964,Nick Raynsford,Labour,12162,,19691,1
145896,44964,Richard Forsdyke,Conservative,,,6258,0
145897,44964,Russell Pyne,Liberal Democrat,,,5082,0
145898,44964,Stan Gain,United Kingdom Independence,,,672,0
145899,44964,Kirstie Paton,Socialist Alliance,,,481,0
145900,44964,Margaret Sharkey,Socialist Labour,,,352,0
145822,44949,George Galloway,Labour,12221,,12014,1
145823,44949,Tamsin Mayberry,Liberal Democrat,,,4754,0
145824,44949,Frank Rankin,Scottish National,,,4513,0
145825,44949,Davina Rankin,Conservative,,,2388,0
145826,44949,Heather Ritchie,Scottish Socialist,,,1847,0
145827,44949,Tim Shand,Green,,,1286,0
144893,44767,Paul Daisley,Labour,12728,,18325,1
144894,44767,David Gauke,Conservative,,,5278,0
144895,44767,Nowsheen Bhatti,Liberal Democrat,,,3065,0
144896,44767,Simone Aspis,Green,,,1361,0
144897,44767,Sarah Macken,ProLife Alliance,,,392,0
144898,44767,Iris Cremer,Socialist Labour,,,383,0
144899,44767,Ashwin Tanna,United Kingdom Independence,,,188,0
144867,44763,Gerry Sutcliffe,Labour,12441,,19603,1
144868,44763,Graham Tennyson,Conservative,,,9941,0
144869,44763,Alexander Wilson-Fletcher,Liberal Democrat,,,3717,0
144870,44763,Peter North,United Kingdom Independence,,,783,0
144871,44763,Tony Kelly,Socialist Labour,,,571,0
144872,44763,Ateeq Siddique,Socialist Alliance,,,302,0
144873,44763,George Riseborough,Defend The Welfare State Against Blairism,,,220,0
144880,44765,Alan Hurst,Labour,12480,,21123,1
144881,44765,Brooks Newmark,Conservative,,,20765,0
144882,44765,Peter Turner,Liberal Democrat,,,5664,0
144883,44765,James Abbott,Green,,,1241,0
144884,44765,Michael Nolan,Legalise Cannabis Alliance,,,774,0
144885,44765,Charles Cole,United Kingdom Independence,,,748,0
144874,44764,Marsha Singh,Labour,12479,,18401,1
144875,44764,Mohammed Riaz,Conservative,,,14236,0
144876,44764,John Robinson,Green,,,2672,0
144877,44764,Abdul Rauf Khan,Liberal Democrat,,,2437,0
144878,44764,Imran Hussain,United Kingdom Independence,,,427,0
144879,44764,Farhan Khokhar,Asian League,,,197,0
145760,44936,Michael Howard,Conservative,12051,,20645,1
145761,44936,Peter Carroll,Liberal Democrat,,,14738,0
145762,44936,Albert Catterall,Labour,,,9260,0
145763,44936,John Baker,United Kingdom Independence,,,1212,0
144886,44766,Roger Williams,Liberal Democrat,12727,,13824,1
144887,44766,Felix Aubel,Conservative,,,13073,0
144888,44766,Huw Irranca-Davis,Labour,,,8024,0
144889,44766,Brynach Parri,Plaid Cymru,,,1301,0
144890,44766,Ian Mitchell,Independent,,,762,0
144891,44766,Elizabeth Phillips,United Kingdom Independence,,,452,0
144892,44766,Robert Nicholson,Independent,,,80,0
144960,44778,Doug Naysmith,Labour/Co-operative,12486,,24436,1
144961,44778,Charles Hansard,Conservative,,,13349,0
144962,44778,Peter Tyzack,Liberal Democrat,,,7387,0
144963,44778,Diane Carr,United Kingdom Independence,,,1149,0
144964,44778,Vince Horrigan,Socialist Labour,,,371,0
144908,44770,Ann Keen,Labour,12482,,23275,1
144909,44770,Tim Mack,Conservative,,,12957,0
144910,44770,Gareth Hartwell,Liberal Democrat,,,5994,0
144911,44770,Nic Ferriday,Green,,,1324,0
144912,44770,Gerald Ingram,United Kingdom Independence,,,412,0
144913,44770,Danny Faith,Socialist Alliance,,,408,0
144914,44770,Asa Khaira,Independent,,,144,0
144915,44771,Eric Pickles,Conservative,12329,,16558,1
144916,44771,Martin Bell,Independent,,,13737,0
144917,44771,David Kendall,Liberal Democrat,,,6772,0
144918,44771,Diana Johnson,Labour,,,5505,0
144919,44771,Ken Gulleford,United Kingdom Independence,,,611,0
144920,44771,Peter Pryke,Independent,,,239,0
144921,44771,David Bishop,Church of the Militant Elvis,,,68,0
144922,44771,Tony Appleton,Independent,,,52,0
144903,44769,Paul Boateng,Labour,12181,,20984,1
144904,44769,Carupiah Selvarajah,Conservative,,,3604,0
144905,44769,Havard Hughes,Liberal Democrat,,,3098,0
144906,44769,Mick McDonnell,Socialist Alliance,,,491,0
144907,44769,Thomas Ma Stiofain,Residents and Motorists of Great Britain,,,460,0
144953,44777,Jean Corston,Labour,12330,,22180,1
144954,44777,Jack Lo-Presti,Conservative,,,8788,0
144955,44777,Brian Niblett,Liberal Democrat,,,6915,0
144956,44777,Geoff Collard,Green,,,1110,0
144957,44777,Roger Marsh,United Kingdom Independence,,,572,0
144958,44777,Mike Langley,Socialist Labour,,,438,0
144959,44777,Andy Pryor,Socialist Alliance,,,331,0
144923,44772,Win Griffiths,Labour,12182,,19422,1
144924,44772,Tania Brisby,Conservative,,,9377,0
144925,44772,Jean Barraclough,Liberal Democrat,,,5330,0
144926,44772,Monica Mahoney,Plaid Cymru,,,2652,0
144927,44772,Sara Jeremy,ProLife Alliance,,,223,0
144932,44774,Ian Cawsey,Labour,12483,,20066,1
144933,44774,Don Stewart,Conservative,,,16105,0
144934,44774,David Nolan,Liberal Democrat,,,3796,0
